Obchodný deň;Číslo periódy;Perióda;Objednávky na nákup (MW);Objednávky na predaj (MW);Zobchodovaný nákup (MW);Zobchodovaný predaj (MW);Rozdiel zobchodovaných  množstiev (MW);Priemerná cena obchodov (EUR/MWh);Váženy priemer cien všetkých obchodov (EUR/MWh);Minimálna cena (EUR/MWh);Maximálna cena (EUR/MWh);Posledná cena (EUR/MWh);Zobchodované množstvo (MW);Vážený priemer cien zobchodovaných jednoduchých objednávok (EUR/MWh);Zobchodované množstvo jednoduchých objednávok (MW)
6.8.2026;89;22:00 - 22:15;452,0;10243,6;27,7;80,9;-53,2;226,09;217,01;186,30;287,92;287,92;108,6;217,01;108,6
6.8.2026;90;22:15 - 22:30;5503,0;2386,7;17,1;63,4;-46,3;201,73;191,60;169,39;299,99;299,99;80,5;191,60;80,5
6.8.2026;91;22:30 - 22:45;8512,6;2444,2;42,5;223,7;-181,2;183,67;181,76;170,00;265,00;173,10;266,2;181,76;266,2
6.8.2026;92;22:45 - 23:00;46612,5;936,9;45,2;211,3;-166,1;176,37;177,17;158,30;257,14;165,00;256,5;177,17;256,5
6.8.2026;93;23:00 - 23:15;5679,3;2911,5;68,2;80,9;-12,7;181,40;168,03;93,05;312,87;149,49;149,1;168,03;149,1
6.8.2026;94;23:15 - 23:30;4811,2;3814,4;58,3;51,8;6,5;168,15;164,39;133,77;243,01;133,77;110,1;164,39;110,1
6.8.2026;95;23:30 - 23:45;498,0;511,2;51,7;83,8;-32,1;201,59;201,79;157,43;272,00;168,66;135,5;201,79;135,5
6.8.2026;96;23:45 - 00:00;11862,6;1324,6;53,9;61,6;-7,7;171,23;168,87;147,92;212,56;147,92;115,5;168,87;115,5
7.8.2026;1;00:00 - 00:15;575,6;183,2;30,5;22,6;7,9;196,21;196,45;156,00;251,54;249,42;53,1;196,45;53,1
7.8.2026;2;00:15 - 00:30;130,9;581,3;11,7;10,1;1,6;189,38;185,33;151,60;224,46;224,46;21,8;185,33;21,8
7.8.2026;3;00:30 - 00:45;1496,4;58,4;23,2;3,7;19,5;168,57;162,50;150,10;193,11;157,83;26,9;162,50;26,9
7.8.2026;4;00:45 - 01:00;1427,8;85,3;33,6;3,7;29,9;149,62;147,42;140,31;172,07;150,00;37,3;147,42;37,3
7.8.2026;5;01:00 - 01:15;185,8;848,6;63,4;38,4;25,0;175,14;155,90;142,70;335,00;335,00;101,8;155,90;101,8
7.8.2026;6;01:15 - 01:30;6353,5;125,3;14,0;12,6;1,4;141,37;140,36;116,60;156,64;116,60;26,6;140,36;26,6
7.8.2026;7;01:30 - 01:45;108,7;87,9;21,9;11,5;10,4;140,47;136,29;118,40;159,50;127,50;33,4;136,29;33,4
7.8.2026;8;01:45 - 02:00;107,6;127,2;16,2;20,5;-4,3;134,80;132,26;105,21;142,90;130,00;36,7;132,26;36,7
7.8.2026;9;02:00 - 02:15;126,9;96,6;22,9;4,2;18,7;133,79;127,38;111,80;161,14;122,21;27,1;127,38;27,1
7.8.2026;10;02:15 - 02:30;109,5;124,3;10,9;1,4;9,5;131,69;126,16;118,60;153,97;119,99;12,3;126,16;12,3
7.8.2026;11;02:30 - 02:45;100,1;74,0;15,3;5,8;9,5;130,41;127,20;119,56;143,29;120,00;21,1;127,20;21,1
7.8.2026;12;02:45 - 03:00;119,4;64,2;3,5;8,8;-5,3;136,27;129,08;114,33;140,25;114,33;12,3;129,08;12,3
7.8.2026;13;03:00 - 03:15;60,5;239,9;8,1;18,0;-9,9;120,20;120,23;104,95;137,40;104,95;26,1;120,23;26,1
7.8.2026;14;03:15 - 03:30;156,3;136,9;2,9;7,5;-4,6;125,65;124,93;113,24;138,14;118,60;10,4;124,93;10,4
7.8.2026;15;03:30 - 03:45;77,0;89,1;4,2;31,7;-27,5;113,30;117,72;35,00;135,89;35,00;35,9;117,72;35,9
7.8.2026;16;03:45 - 04:00;84,8;135,3;3,8;44,4;-40,6;120,04;122,98;35,00;135,91;35,00;48,2;122,98;48,2
7.8.2026;17;04:00 - 04:15;129,1;148,8;9,2;25,0;-15,8;123,69;125,20;118,82;135,57;128,00;34,2;125,20;34,2
7.8.2026;18;04:15 - 04:30;153,1;117,5;8,0;21,8;-13,8;128,75;128,50;123,41;138,04;134,39;29,8;128,50;29,8
7.8.2026;19;04:30 - 04:45;114,6;107,5;9,2;12,8;-3,6;129,31;130,61;121,59;136,83;133,47;22,0;130,61;22,0
7.8.2026;20;04:45 - 05:00;91,9;126,1;9,1;8,9;0,2;137,11;136,15;119,92;142,95;142,18;18,0;136,15;18,0
7.8.2026;21;05:00 - 05:15;85,1;127,6;12,5;51,8;-39,3;133,58;133,59;127,01;139,45;132,39;64,3;133,59;64,3
7.8.2026;22;05:15 - 05:30;74,1;109,2;4,4;52,2;-47,8;139,06;140,24;128,81;146,99;139,82;56,6;140,24;56,6
7.8.2026;23;05:30 - 05:45;68,8;158,2;9,2;36,6;-27,4;157,30;158,70;143,20;169,85;159,56;45,8;158,70;45,8
7.8.2026;24;05:45 - 06:00;97,6;92,4;16,5;34,3;-17,8;159,66;159,51;147,51;172,03;167,70;50,8;159,51;50,8
7.8.2026;25;06:00 - 06:15;141,6;74,0;3,4;21,5;-18,1;162,32;161,76;150,21;186,94;162,63;24,9;161,76;24,9
7.8.2026;26;06:15 - 06:30;160,1;73,0;1,9;17,8;-15,9;166,82;169,06;151,99;171,73;170,88;19,7;169,06;19,7
7.8.2026;27;06:30 - 06:45;121,7;56,1;2,4;0,8;1,6;160,89;159,25;152,41;168,11;168,11;3,2;159,25;3,2
7.8.2026;28;06:45 - 07:00;117,4;65,8;12,8;1,4;11,4;162,84;161,90;160,37;168,30;161,69;14,2;161,90;14,2
7.8.2026;29;07:00 - 07:15;1371,2;202,0;9,7;30,4;-20,7;169,68;171,78;161,50;173,11;172,10;40,1;171,78;40,1
7.8.2026;30;07:15 - 07:30;2427,3;185,4;0,8;18,4;-17,6;165,43;166,49;159,01;168,76;164,40;19,2;166,49;19,2
7.8.2026;31;07:30 - 07:45;3284,8;2104,3;2,5;17,5;-15,0;161,90;162,25;153,60;165,93;163,73;20,0;162,25;20,0
7.8.2026;32;07:45 - 08:00;4064,5;9478,0;0,7;27,7;-27,0;154,47;156,80;139,47;158,92;156,88;28,4;156,80;28,4
7.8.2026;33;08:00 - 08:15;3052,8;120,6;10,8;6,7;4,1;161,63;161,96;158,32;166,49;160,00;17,5;161,96;17,5
7.8.2026;34;08:15 - 08:30;1172,8;447,8;9,4;18,7;-9,3;155,80;154,35;150,56;165,80;154,14;28,1;154,35;28,1
7.8.2026;35;08:30 - 08:45;15030,1;11879,8;3,1;25,7;-22,6;149,44;149,77;136,48;155,00;152,62;28,8;149,77;28,8
7.8.2026;36;08:45 - 09:00;16901,2;17271,8;11,9;26,7;-14,8;124,78;123,58;121,89;132,50;127,10;38,6;123,58;38,6
7.8.2026;37;09:00 - 09:15;13151,4;7067,7;11,7;29,3;-17,6;153,19;152,90;149,28;162,20;150,06;41,0;152,90;41,0
7.8.2026;38;09:15 - 09:30;18237,7;719,0;27,6;38,0;-10,4;131,88;124,30;60,00;150,57;60,00;65,6;124,30;65,6
7.8.2026;39;09:30 - 09:45;265,7;439,3;12,9;30,3;-17,4;126,17;126,30;119,65;132,48;130,90;43,2;126,30;43,2
7.8.2026;40;09:45 - 10:00;16702,5;267,4;20,4;46,1;-25,7;114,18;113,84;105,51;120,10;110,00;66,5;113,84;66,5
7.8.2026;41;10:00 - 10:15;459,3;515,7;89,3;50,1;39,2;113,61;115,12;106,43;126,52;109,86;139,4;115,12;139,4
7.8.2026;42;10:15 - 10:30;946,6;2218,0;103,3;60,0;43,3;111,09;112,09;103,27;147,99;140,72;163,3;112,09;163,3
7.8.2026;43;10:30 - 10:45;2377,4;4942,2;108,6;58,2;50,4;108,70;101,81;81,01;298,99;81,01;166,8;101,81;166,8
7.8.2026;44;10:45 - 11:00;6131,2;11817,6;89,9;55,4;34,5;100,52;98,96;81,40;117,64;81,40;145,3;98,96;145,3
7.8.2026;45;11:00 - 11:15;17132,1;378,9;50,2;59,7;-9,5;106,42;107,18;94,04;115,57;94,04;109,9;107,18;109,9
7.8.2026;46;11:15 - 11:30;863,6;611,3;56,5;105,4;-48,9;107,40;105,10;82,38;120,77;85,00;161,9;105,10;161,9
7.8.2026;47;11:30 - 11:45;1055,4;2130,6;53,2;102,4;-49,2;110,20;110,09;85,08;137,00;137,00;155,6;110,09;155,6
7.8.2026;48;11:45 - 12:00;3383,7;5298,0;76,0;136,1;-60,1;104,44;105,16;75,00;129,99;127,99;212,1;105,16;212,1
7.8.2026;49;12:00 - 12:15;1612,7;543,8;40,7;45,9;-5,2;115,69;115,31;96,32;130,77;128,40;86,6;115,31;86,6
7.8.2026;50;12:15 - 12:30;13463,5;1887,6;51,0;76,0;-25,0;120,02;123,12;79,97;151,44;140,00;127,0;123,12;127,0
7.8.2026;51;12:30 - 12:45;622,4;746,8;85,4;84,8;0,6;127,32;130,85;84,71;148,99;125,01;170,2;130,85;170,2
7.8.2026;52;12:45 - 13:00;1397,2;673,8;141,9;135,8;6,1;129,66;129,05;96,37;169,00;125,00;277,7;129,05;277,7
7.8.2026;53;13:00 - 13:15;972,5;813,2;161,4;93,5;67,9;126,11;125,81;94,75;144,02;105,00;254,9;125,81;254,9
7.8.2026;54;13:15 - 13:30;986,6;628,0;118,9;91,2;27,7;121,93;123,26;95,37;149,99;122,00;210,1;123,26;210,1
7.8.2026;55;13:30 - 13:45;1246,2;850,7;103,0;89,4;13,6;124,94;125,90;95,55;147,69;127,65;192,4;125,90;192,4
7.8.2026;56;13:45 - 14:00;1601,8;696,6;93,2;72,0;21,2;122,41;122,29;87,09;146,99;109,11;165,2;122,29;165,2
7.8.2026;57;14:00 - 14:15;1238,6;627,1;111,2;71,3;39,9;120,84;122,16;86,93;147,57;128,15;182,5;122,16;182,5
7.8.2026;58;14:15 - 14:30;1303,2;876,1;120,2;100,6;19,6;120,52;121,89;101,21;133,75;117,22;220,8;121,89;220,8
7.8.2026;59;14:30 - 14:45;1057,4;1356,1;164,9;124,9;40,0;122,56;122,60;99,95;142,50;117,30;289,8;122,60;289,8
7.8.2026;60;14:45 - 15:00;1058,4;1058,8;151,8;142,5;9,3;124,43;123,63;105,66;140,70;122,68;294,3;123,63;294,3
7.8.2026;61;15:00 - 15:15;1074,6;1199,6;76,5;114,1;-37,6;117,41;119,52;3,77;133,55;73,20;190,6;119,52;190,6
7.8.2026;62;15:15 - 15:30;814,6;682,6;87,3;117,4;-30,1;116,13;117,91;80,90;131,98;80,90;204,7;117,91;204,7
7.8.2026;63;15:30 - 15:45;2290,1;573,9;174,4;71,8;102,6;128,89;129,08;7,49;147,76;120,02;246,2;129,08;246,2
7.8.2026;64;15:45 - 16:00;3114,0;1779,6;229,5;159,2;70,3;149,66;149,16;122,71;177,79;124,94;388,7;149,16;388,7
7.8.2026;65;16:00 - 16:15;888,7;601,2;230,2;114,5;115,7;111,18;110,89;73,61;149,99;149,99;344,7;110,89;344,7
7.8.2026;66;16:15 - 16:30;2915,6;567,1;189,4;92,1;97,3;118,04;118,92;90,01;137,62;90,01;281,5;118,92;281,5
7.8.2026;67;16:30 - 16:45;9515,3;630,3;49,5;53,7;-4,2;181,86;158,21;117,15;400,00;144,26;103,2;158,21;103,2
7.8.2026;68;16:45 - 17:00;4297,0;640,7;59,6;72,0;-12,4;198,87;182,08;150,05;290,00;220,00;131,6;182,08;131,6
7.8.2026;69;17:00 - 17:15;633,9;550,9;147,0;128,2;18,8;146,89;143,66;93,89;175,00;130,16;275,2;143,66;275,2
7.8.2026;70;17:15 - 17:30;10883,1;16027,3;55,0;95,0;-40,0;176,25;169,22;139,62;200,12;200,12;150,0;169,22;150,0
7.8.2026;71;17:30 - 17:45;599,5;436,0;148,6;129,1;19,5;183,22;178,41;135,00;229,17;135,00;277,7;178,41;277,7
7.8.2026;72;17:45 - 18:00;1078,7;761,6;126,2;105,5;20,7;187,47;179,88;126,23;222,42;187,38;231,7;179,88;231,7
7.8.2026;73;18:00 - 18:15;2269,8;855,8;213,4;128,5;84,9;169,51;165,65;120,39;250,00;250,00;341,9;165,65;341,9
7.8.2026;74;18:15 - 18:30;39421,4;621,4;220,4;105,4;115,0;157,58;156,65;134,49;259,99;204,99;325,8;156,65;325,8
7.8.2026;75;18:30 - 18:45;6254,7;525,0;230,7;103,5;127,2;195,04;189,20;144,68;224,18;205,46;334,2;189,20;334,2
7.8.2026;76;18:45 - 19:00;2722,7;389,0;229,2;104,3;124,9;205,64;198,74;160,00;226,54;222,99;333,5;198,74;333,5
7.8.2026;77;19:00 - 19:15;359,2;1873,0;29,3;62,7;-33,4;197,22;199,17;150,00;232,51;210,97;92,0;199,17;92,0
7.8.2026;78;19:15 - 19:30;412,9;12683,1;27,1;51,9;-24,8;199,29;199,20;164,50;218,61;208,50;79,0;199,20;79,0
7.8.2026;79;19:30 - 19:45;332,4;503,6;61,5;103,8;-42,3;201,43;202,67;179,08;222,34;211,00;165,3;202,67;165,3
7.8.2026;80;19:45 - 20:00;504,7;7700,8;75,3;118,7;-43,4;214,43;214,68;194,57;232,15;232,15;194,0;214,68;194,0
7.8.2026;81;20:00 - 20:15;450,6;3867,5;67,6;86,1;-18,5;221,59;219,72;201,00;253,27;203,00;153,7;219,72;153,7
7.8.2026;82;20:15 - 20:30;525,1;11972,4;60,8;84,5;-23,7;213,00;212,45;201,53;238,87;213,91;145,3;212,45;145,3
7.8.2026;83;20:30 - 20:45;738,3;5750,3;65,0;75,6;-10,6;213,15;214,49;190,53;228,53;198,04;140,6;214,49;140,6
7.8.2026;84;20:45 - 21:00;1052,9;1917,5;119,9;124,3;-4,4;212,66;209,49;183,43;247,99;185,66;244,2;209,49;244,2
7.8.2026;85;21:00 - 21:15;1159,9;14402,3;73,0;75,4;-2,4;218,20;213,93;197,93;247,67;215,45;148,4;213,93;148,4
7.8.2026;86;21:15 - 21:30;503,4;2207,4;68,3;104,7;-36,4;209,07;209,75;188,67;247,59;218,23;173,0;209,75;173,0
7.8.2026;87;21:30 - 21:45;294,4;1436,5;21,8;87,4;-65,6;199,85;196,82;185,22;219,05;190,48;109,2;196,82;109,2
7.8.2026;88;21:45 - 22:00;221,3;2383,0;33,2;117,0;-83,8;191,81;189,75;175,61;215,66;178,16;150,2;189,75;150,2
7.8.2026;89;22:00 - 22:15;659,7;1352,1;77,0;253,3;-176,3;194,52;192,45;182,09;250,00;185,01;330,3;192,45;330,3
7.8.2026;90;22:15 - 22:30;295,8;1248,9;53,0;110,6;-57,6;176,28;180,21;10,00;215,64;10,00;163,6;180,21;163,6
7.8.2026;91;22:30 - 22:45;623,3;1831,5;45,0;138,8;-93,8;181,87;179,58;154,90;208,43;170,20;183,8;179,58;183,8
7.8.2026;92;22:45 - 23:00;912,7;7705,7;101,2;121,8;-20,6;156,85;149,58;119,90;196,14;142,63;223,0;149,58;223,0
7.8.2026;93;23:00 - 23:15;464,7;711,3;20,0;116,5;-96,5;181,82;181,39;169,14;204,51;171,69;136,5;181,39;136,5
7.8.2026;94;23:15 - 23:30;858,9;355,4;18,5;76,3;-57,8;171,18;170,28;162,61;190,37;165,90;94,8;170,28;94,8
7.8.2026;95;23:30 - 23:45;107,1;10156,6;36,0;54,1;-18,1;160,44;170,94;112,50;185,23;163,00;90,1;170,94;90,1
7.8.2026;96;23:45 - 00:00;193,3;1018,1;52,6;132,9;-80,3;158,59;157,86;115,00;164,89;155,53;185,5;157,86;185,5
